Sample,,,,,,,Metal_A  [ He ] ,,,Metal_B  [ He ] ,,,Metal_C  [ He ] ,,,Metal_D  [ He ] ,,,Metal_E  [ He ] ,,,Metal_F [ He ] ,,,Metal_G  [ He ] ,,,Metal_H [ He ] ,,,Metal_I  [ He ] ,,,Metal_J  [ He ] ,,
,FALSE,sample51.d,2022/10/28 17:21,Sample,,49_3_Liver,32.41545319,28145.32095,0.856670131,0.065022947,14829.45979,0.654071307,0.603970634,13436.99438,6.202722408,27.52519096,1666166.648,0.616796812,37.48034929,183629.179,1.449243029,0.46604299,19649.71394,4.126012128,53.1361038,534098.7467,1.493771418,0.580210642,4462.624251,8.36386188,0.006386196,1953.441361,7.495711209,0.14588986,7639.637206,1.762155549
,FALSE,sample52.d,2022/10/28 17:25,Sample,,49_4_Liver,22.63795079,29567.17879,1.157268293,0.162892406,10534.92904,2.607636796,0.721883965,12763.0467,6.582383316,68.78780473,2723061.385,0.471486087,21.85030135,229325.0452,0.442516891,0.419134145,17017.10251,4.024332562,49.12018768,508129.4963,2.053309536,0.144940329,7275.523578,8.889553004,0.007274527,1689.575444,8.040260285,0.133767696,6726.475147,3.494104323
,FALSE,sample53.d,2022/10/28 17:29,Sample,,49_5_Liver,20.34332194,22440.50734,1.424205336,0.193026382,11123.16335,1.093866629,0.653393184,10345.08742,1.480568203,57.51124484,1687376.454,1.159656197,24.92814672,165613.2143,1.083653652,0.386658838,18807.99405,2.890073427,62.23529555,408773.4334,1.960117296,0.455628464,1907.573792,4.664245145,0.045029766,1573.722941,7.181103612,0.120540792,5562.060219,3.60391621
,FALSE,sample54.d,2022/10/28 17:33,Sample,,49_6_Liver,18.75974292,27208.63323,3.390889653,0.181255577,12695.02293,3.888080205,0.584075386,11944.71612,6.349515666,66.25982829,2767943.619,0.792027872,42.73618663,288520.3977,1.15919273,0.303964357,23677.15399,1.33765437,54.52231899,431936.2486,1.044855437,0.526077026,7154.698055,18.81980034,0.018999876,2129.626961,6.427340246,0.116224811,7543.758803,5.081202345
,FALSE,sample55.d,2022/10/28 17:36,Sample,,49_7_Liver,33.35218755,25311.34499,2.008707151,0.146564494,11998.72085,2.404632124,0.585001811,9852.530213,10.63327023,74.37658837,1312254.279,1.201500424,37.22504739,313675.431,1.312563085,0.42756983,26906.98026,1.965781076,44.10045096,544728.6485,1.116008178,0.399014071,5127.841315,3.548698385,0.010375746,1303.258388,5.66449922,0.117439893,7526.018127,6.006544372
,FALSE,sample56.d,2022/10/28 17:40,Sample,,49_8_Liver,26.32959707,16999.55076,1.337977257,0.106763904,7159.479479,2.153063498,0.591273848,10358.57755,16.70697205,40.13656075,3473256.812,1.447989102,37.69495,186178.6096,1.168277075,0.423345247,15705.47856,1.3655022,60.07093122,538806.8145,0.676844878,0.138782043,1542.394165,3.929411854,0.004760786,1534.075606,4.206289932,0.108368835,6272.928635,3.493163318
,FALSE,sample57.d,2022/10/28 17:44,Sample,,49_9_Liver,33.76384801,31119.74279,0.406439465,0.128330044,14254.476,1.167537559,0.573056302,14641.22161,15.01962286,67.56988582,2955037.993,0.768862498,42.27523663,330975.462,1.140741788,0.311027705,21413.47838,3.957120147,43.91121188,398940.9429,1.318270794,0.328570819,4319.921738,6.619265679,0.008947366,2707.830404,10.22498094,0.144089392,5921.323003,6.217925804
,FALSE,sample58.d,2022/10/28 17:48,Sample,,49_10_Liver,19.69804752,19500.17519,2.843244121,0.184142224,14252.26769,3.631363471,0.471718245,12442.35054,12.54855476,37.91234707,2825116.304,1.510346723,40.05263078,294135.3201,1.002858989,0.415460029,17319.02306,3.646335244,60.15553955,521616.8887,1.172120271,0.194163274,4751.217548,15.76091856,0.017492842,1577.400873,15.00740257,0.116349007,6617.251208,6.267836712
,FALSE,sample59.d,2022/10/28 17:51,Sample,,49_11_Liver,24.20406657,24036.5262,1.350176982,0.100309053,11962.00533,1.744831314,0.806800728,14175.66221,2.087142394,55.2592291,1814618.673,0.326402932,37.71489985,185418.6161,0.71163033,0.379545279,15833.12241,3.639739148,49.4856809,471786.0971,0.451314912,0.538012086,742.0928951,7.202634688,0.028035563,560.5636113,9.094653101,0.102954676,7400.71597,5.683460663
,FALSE,sample60.d,2022/10/28 17:55,Sample,,49_12_Liver,30.91935217,20540.06034,1.609288004,0.07423027,10679.93645,3.830955409,0.795964263,11294.65287,11.83973903,30.9138787,2518916.018,1.637076278,42.71986247,216518.9006,0.605872764,0.353241055,27182.72647,1.213998401,36.34372943,531466.418,1.07973237,0.231062936,4357.761087,16.79569086,0.027118937,3037.761028,6.904883607,0.143041523,7110.678793,2.229674993
,FALSE,sample61.d,2022/10/28 17:59,Sample,,49_13_Liver,23.51989025,20407.98097,3.457376606,0.089098982,10096.65961,0.441879221,0.620745488,8918.841326,4.824083425,52.47125808,2145528.346,1.508339518,37.10483189,140426.0625,0.502801254,0.362806136,17338.11399,3.289021387,40.81785912,420997.5078,1.641749577,0.475366898,4438.960162,5.30608967,0.042657588,730.9970833,8.874650873,0.113919876,6997.074007,5.025248829
,FALSE,sample62.d,2022/10/28 18:03,Sample,,49_14_Liver,23.17970519,20383.65813,1.556986016,0.06300083,9838.736366,3.052235315,0.649957634,14211.34648,14.16984347,56.42094749,2187236.327,0.744312112,21.84146651,335061.1715,0.952530731,0.36078897,23177.23002,3.082613408,43.88018576,441095.994,2.303869922,0.570381744,4358.317835,6.884940852,0.020153822,3193.376766,5.929978196,0.105674245,5641.044214,5.194928515
,FALSE,sample63.d,2022/10/28 18:06,Sample,,49_15_Liver,29.00643863,26531.23723,1.487946616,0.143667937,9985.055983,0.862540367,0.679858496,8879.921776,16.230625,33.23188534,2450460.387,1.22732122,39.1241192,303203.8936,0.583219524,0.324342927,20822.61329,2.71038465,55.26594954,386715.7128,0.808890603,0.343191549,3553.668029,19.39035801,0.008468316,1566.916723,14.78080277,0.113975693,7316.093239,1.939000045
