Sample,,,,,,,Metal_A  [ He ] ,,,Metal_B  [ He ] ,,,Metal_C  [ He ] ,,,Metal_D  [ He ] ,,,Metal_E  [ He ] ,,,Metal_F [ He ] ,,,Metal_G  [ He ] ,,,Metal_H [ He ] ,,,Metal_I  [ He ] ,,,Metal_J  [ He ] ,,
,FALSE,sample50.d,2021/10/28 17:25,Sample,,65_4_Liver,19.02188467,21213.74928,1.94138782,0.201138711,10117.90031,3.133840069,0.838275535,10352.13688,2.077672717,58.3659882,2146759.897,0.621410443,28.49614137,174594.0318,1.005411816,0.365939467,24469.78549,1.308096629,43.28343274,515805.8811,0.782233624,0.446800031,4484.747638,14.04916792,0.043145495,1309.724535,10.50445013,0.145409896,6288.791901,5.882774583
,FALSE,sample51.d,2021/10/28 17:29,Sample,,65_5_Liver,31.26531974,28400.94823,1.238596071,0.059148776,10632.32864,1.716107544,0.552293213,14850.55994,7.805932286,51.38758457,2752035.271,0.71637156,26.26487506,292023.5731,0.731375489,0.413033223,25044.51353,3.170128531,46.97633581,392645.3667,0.81452985,0.171437816,6870.032907,3.189890385,0.006463064,2246.169156,8.953015468,0.102852111,5899.138279,5.949039983
,FALSE,sample52.d,2021/10/28 17:33,Sample,,65_6_Liver,19.82165993,24007.40969,0.987209152,0.069731907,8542.938463,4.174692364,0.792081027,14900.01415,7.756225006,33.27353432,1609717.739,1.231310907,35.36776733,281218.2217,1.382843236,0.486429241,19084.98133,1.040215323,62.19981233,348147.8424,1.197789378,0.518673409,524.3688511,11.10041282,0.019295776,2364.846706,14.52885786,0.122911165,6372.004843,4.986648908
,FALSE,sample53.d,2021/10/28 17:36,Sample,,65_7_Liver,24.31390756,23159.75834,1.082958988,0.194179484,16506.95353,1.134048011,0.485980863,12546.71472,9.239170836,59.6151897,2046917.746,0.942485688,29.15540152,198876.368,0.517113342,0.294859575,15369.713,3.360984886,64.47494838,560373.0292,1.599114753,0.316405972,5649.869273,4.298673392,0.032718385,1561.852802,10.74651176,0.106711147,5566.082053,4.774988357
,FALSE,sample54.d,2021/10/28 17:40,Sample,,65_8_Liver,17.9469125,23778.80259,3.668853822,0.132396304,12529.67124,1.755350334,0.704221958,11061.0425,4.056573236,39.47082404,2863892.272,1.301369588,25.06912335,299567.0137,0.694339466,0.46698606,23771.67246,4.221885565,52.78061259,408939.1621,1.306928235,0.143909822,3356.428319,1.146878397,0.001138775,3517.685222,11.08977742,0.119189436,7042.71895,4.652950033
,FALSE,sample55.d,2021/10/28 17:44,Sample,,65_9_Liver,30.82479899,30842.71161,3.147562589,0.20310703,15000.61221,3.294577852,0.774978383,9533.445857,13.77732254,67.53764519,2853462.166,1.602867664,36.81205293,190969.0547,0.620297644,0.259134473,23766.88259,4.20829043,62.0942478,351828.7847,0.504627591,0.598356958,5729.719168,18.03235147,0.018502668,3653.634001,5.494938209,0.125711402,5620.635601,6.348097605
,FALSE,sample56.d,2021/10/28 17:48,Sample,,65_10_Liver,31.13806482,24869.67052,3.194474685,0.107458151,10783.38848,3.673908355,0.602873253,8344.4326,3.221059088,56.8092089,1933896.462,1.479770193,43.25960851,308041.1725,1.203745834,0.294436875,21666.7057,2.107554964,55.83786071,544051.389,1.099191046,0.091743132,6703.060109,3.251569473,0.050345542,2441.794259,4.666162088,0.101568813,5756.612575,5.578831717
,FALSE,sample57.d,2021/10/28 17:51,Sample,,65_11_Liver,17.57357194,18454.75541,2.894518899,0.077975749,10917.14868,3.431647999,0.56744002,10581.41572,6.95038435,58.14088999,1587455.601,0.516495712,40.80743543,284244.6131,0.640790451,0.307041958,14336.88346,3.353727312,42.13493765,429685.6488,2.184025384,0.436579673,3056.679518,3.608019426,0.045535741,3191.19188,9.044720806,0.147328838,5995.012069,4.401261463
,FALSE,sample58.d,2021/10/28 17:55,Sample,,65_12_Liver,32.33086441,26198.43624,3.270511579,0.059407078,13073.5793,1.3403381,0.549809028,8789.732782,5.066868517,70.97205909,2760825.722,1.59466976,30.25408047,150140.3611,1.098855288,0.435485058,24113.98926,2.20251899,37.82612724,582937.7714,0.497554153,0.468935571,1161.773476,16.84642527,0.024535883,2302.246499,11.39402005,0.113793471,6537.795164,4.301068795
,FALSE,sample59.d,2021/10/28 17:59,Sample,,65_13_Liver,25.38417516,23465.3232,2.138045836,0.183945533,15132.25511,3.434730535,0.578491695,10420.58171,2.499852255,75.03337854,2451495.335,0.813518627,38.03028605,243314.1822,0.628635906,0.399032969,17516.87413,3.802226948,43.7048082,451153.1111,0.266064488,0.051417756,5642.169432,18.66234917,0.047818879,1123.530414,9.975959273,0.105364915,6579.771216,1.717357439
,FALSE,sample60.d,2021/10/28 18:03,Sample,,65_14_Liver,30.7609983,23040.53984,0.561099888,0.139055089,15700.94408,1.130507174,0.748438011,14648.75728,15.00478007,43.94239806,1448560.407,1.541236465,32.62935056,227722.8077,0.789961426,0.458205409,25464.53763,3.237313779,63.83336498,472639.5749,0.506771665,0.159133153,1794.216059,17.91747802,0.037349373,1720.25778,3.377404793,0.121381318,7755.180474,2.880040446
,FALSE,sample61.d,2021/10/28 18:06,Sample,,65_15_Liver,20.76201742,18175.55951,1.034349955,0.190617158,8525.464253,1.932293437,0.802407418,8714.365828,14.67811865,64.28055683,2965429.827,1.642899223,24.41023651,173871.6531,1.141705705,0.284605125,27390.33128,3.97567575,37.6049057,490878.2585,1.911046431,0.203040968,5010.753603,3.508341626,0.009051559,2220.043369,8.997527208,0.137561162,7743.764737,1.538393968
